Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,ProjectFinYear,pppProject,mdbSupport,GDP,Inflation,ProjectStatus
2,72,2,2,2,11,1998,37.080005,3,2,1998,1998,1,1,55.7,15.928395,0
2,72,2,2,3,1,2014,4.95,3,6,2014,2014,1,1,136,4.018616,0
2,72,2,2,3,1,2014,1.86,3,6,2014,2014,1,1,136,4.018616,0
2,72,2,2,3,1,2014,1.2,3,6,2014,2014,1,1,136,4.018616,0
2,72,2,2,0,9,1994,74.4,3,3,1994,1994,1,1,55.4,6.965812,0
2,72,2,2,2,3,2018,112,0,7,2018,2018,0,1,126,4.89935,0
2,72,2,2,2,3,2018,120,0,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,11,2013,18.6,3,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,11,2011,19.3,3,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,9,2009,140.44,0,1,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,2,3,2012,1006,1,2,2012,2012,1,0,126,4.11151,0
2,72,2,2,2,6,2015,65.7,3,1,2015,2015,1,1,121,2.720641,0
2,72,2,2,2,9,2014,629.4,2,1,2014,2014,1,1,136,4.018616,0
2,72,2,2,2,11,2006,28.1,3,1,2006,2006,1,1,102,3.629468,0
2,72,2,2,0,11,2015,629.4,2,3,2015,2015,1,1,121,2.720641,0
2,72,2,2,2,11,2012,42.3,3,1,2012,2012,1,0,126,4.11151,0
2,72,2,2,2,11,2014,11.2,3,1,2014,2014,1,1,136,4.018616,0
2,72,2,2,2,3,2017,300,0,2,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,11,2015,48,3,1,2015,2015,1,0,121,2.720641,0
2,72,2,2,2,3,2013,130,0,2,2013,2013,1,0,133,3.806391,0
2,72,2,2,2,3,2011,187,0,2,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,10,2013,3.009486,3,9,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,6,1997,40,3,2,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,2,6,1997,266,0,2,1997,1997,1,0,52.3,20.625629,0
2,72,2,2,2,11,1994,294.2,0,1,1992,1994,1,1,55.4,6.965812,2
2,72,2,2,2,11,1992,37.080005,3,1,1992,1992,1,1,36.3,15.507896,2
2,72,2,2,2,3,2012,37.080005,3,2,2012,2012,1,1,126,4.11151,0
2,72,2,2,0,0,2000,230.4,0,3,2000,2000,1,1,74.2,9.491561,0
2,72,2,2,0,9,2020,43.3,3,3,2020,2020,1,1,112,3.396834,0
2,72,2,2,2,3,2011,420,0,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,10,2015,15.70619,3,8,2015,2015,1,1,121,2.720641,0
2,72,2,2,2,3,2018,105.5,0,1,2018,2018,1,1,126,4.89935,0
2,72,2,2,0,7,2017,347,0,3,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,9,1992,213.7,0,1,1992,1992,1,1,36.3,15.507896,1
2,72,2,2,2,3,2020,94,3,2,2020,2020,1,1,112,3.396834,0
2,72,2,2,2,3,2017,368,0,2,2017,2017,1,0,119,6.041457,0
2,72,2,2,2,3,2017,332,0,2,2017,2017,1,0,119,6.041457,0
2,72,2,2,2,3,2018,45,3,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2017,740.1,2,2,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,6,1997,11,3,2,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,2,6,1997,12,3,2,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,0,8,2013,200,0,12,1999,2013,1,0,133,3.806391,0
2,72,2,2,2,3,2017,219,0,7,2017,2017,0,1,119,6.041457,0
2,72,2,2,2,9,1993,46.5,3,1,1993,1993,1,1,53,9.75146,0
2,72,2,2,2,3,2017,135,0,7,2017,2017,0,1,119,6.041457,0
2,72,2,2,2,11,2015,17.2,3,1,2015,2015,1,0,121,2.720641,0
2,72,2,2,0,0,2005,203.3,0,3,2000,2005,1,1,91.8,3.988057,0
2,72,2,2,0,0,2006,376,0,3,2000,2006,1,1,102,3.629468,0
2,72,2,2,2,3,2012,720,2,2,2012,2012,1,1,126,4.11151,0
2,72,2,2,2,6,2016,570.6,2,1,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,11,2013,86.15,3,1,2013,2013,1,0,133,3.806391,0
2,72,2,2,0,8,1999,65,3,12,1999,1999,1,0,63.1,16.585617,0
2,72,2,2,2,6,2016,960,2,1,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,3,2019,100,0,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,2,6,2016,800,2,2,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,11,2013,19.9,3,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,11,2013,15.9,3,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,4,2017,946.6,2,1,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,3,2017,14,3,7,2017,2017,0,1,119,6.041457,0
2,72,2,2,2,3,2017,220,0,2,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,11,2007,27.7,3,1,2007,2007,1,1,110,3.966849,0
2,72,2,2,1,4,1990,2082,4,4,1990,1990,0,1,26.1,26.651673,0
2,72,2,2,2,3,2014,650.1,2,2,2014,2014,1,0,136,4.018616,0
2,72,2,2,2,9,2013,741,2,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,3,9,2016,37.080005,3,6,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,9,2009,361.1,0,1,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,0,8,1998,43,3,12,1998,1998,1,1,55.7,15.928395,0
2,72,2,2,1,6,2000,44.9,3,4,2000,2000,0,1,74.2,9.491561,0
2,72,2,2,2,9,2007,186.7,0,1,2007,2007,1,1,110,3.966849,3
2,72,2,2,2,8,2006,639,2,1,2006,2006,1,1,102,3.629468,0
2,72,2,2,2,3,2018,309,0,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,0,4,2023,90,3,8,2023,2023,1,1,179,5.527961,0
2,72,2,2,2,9,2007,69,3,1,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,3,2018,95.2,3,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2018,65.8,3,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,11,2007,246,0,1,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,9,2013,397,0,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,6,2015,1653,1,1,2015,2015,1,1,121,2.720641,0
2,72,2,2,2,11,2004,21.7,3,1,2004,2004,1,1,81.9,4.688409,0
2,72,2,2,2,3,2019,86,3,2,2019,2019,1,1,131,3.635961,0
2,72,2,2,0,3,2019,145.2,0,3,2019,2019,1,1,131,3.635961,0
2,72,2,2,0,3,2019,124.4,0,3,2019,2019,1,1,131,3.635961,0
2,72,2,2,2,3,2019,250,0,2,2019,2019,1,1,131,3.635961,0
2,72,2,2,2,10,2015,6.282476,3,8,2015,2015,1,1,121,2.720641,0
2,72,2,2,0,11,1994,149,0,12,1994,1994,1,1,55.4,6.965812,0
2,72,2,2,2,11,1992,37.080005,3,2,1992,1992,1,1,36.3,15.507896,2
2,72,2,2,2,11,1995,17,3,2,1992,1995,1,1,38,34.999271,2
2,72,2,2,2,3,2016,45,3,2,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,11,1996,6,3,1,1996,1996,1,1,43.2,34.378383,2
2,72,2,2,0,9,1993,100,0,3,1993,1993,1,1,53,9.75146,1
2,72,2,2,2,9,1990,30.9,3,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,0,9,2018,101.42,0,3,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,9,1990,545.3,2,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,0,11,1997,29,3,3,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,2,3,2019,163.2,0,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,2,9,2005,345.5,0,1,2005,2005,1,1,91.8,3.988057,0
2,72,2,2,2,9,1990,1031,1,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,2,9,2004,63.9,3,1,2004,2004,1,1,81.9,4.688409,0
2,72,2,2,2,6,1997,0.4,3,1,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,2,9,1990,102.2,0,1,1990,1990,1,1,26.1,26.651673,0
2,72,2,2,2,9,1990,316.9,0,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,2,9,1993,220.2,0,1,1993,1993,1,1,53,9.75146,1
2,72,2,2,2,7,2000,22.9,3,1,2000,2000,1,1,74.2,9.491561,0
2,72,2,2,0,11,1993,37.080005,3,3,1993,1993,1,1,53,9.75146,0
2,72,2,2,2,3,2018,580.2,2,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2012,320,0,2,2012,2012,1,0,126,4.11151,0
2,72,2,2,0,8,1997,2100,4,12,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,2,11,2004,30,3,1,2004,2004,1,1,81.9,4.688409,0
2,72,2,2,0,8,2001,170,0,12,1997,2001,1,1,79.6,6.367738,0
2,72,2,2,2,9,2007,277,0,1,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,3,2001,45,3,2,2001,2001,1,1,79.6,6.367738,0
2,72,2,2,0,9,2010,740,2,3,2010,2010,1,1,111,4.156727,0
2,72,2,2,2,3,2013,346.7,0,2,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,3,2014,300,0,2,2014,2014,1,0,136,4.018616,0
2,72,2,2,2,3,2013,100,0,2,2013,2013,1,0,133,3.806391,0
2,72,2,2,2,3,2013,160,0,2,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,9,2011,801,2,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,11,2010,793,2,1,2010,2010,1,1,111,4.156727,0
2,72,2,2,0,9,2010,122,0,3,2010,2010,1,1,111,4.156727,0
2,72,2,2,0,9,2007,341,0,3,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,6,2016,110,0,1,2016,2016,1,1,111,2.821708,0
2,72,2,2,0,9,2007,650,2,3,2007,2007,1,1,110,3.966849,0
2,72,2,2,0,7,2013,59.5,3,12,2013,2013,1,1,133,3.806391,0
2,72,2,2,0,9,1990,83.2,3,3,1990,1990,1,1,26.1,26.651673,0
2,72,2,2,2,9,2013,266,0,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,3,2011,200,0,2,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,3,2011,200,0,2,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,11,1994,24.7,3,1,1994,1994,1,1,55.4,6.965812,2
2,72,2,2,2,3,2019,144.15,0,2,2019,2019,1,1,131,3.635961,0
2,72,2,2,2,3,2011,200,0,2,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,3,2017,450,0,7,2017,2017,0,1,119,6.041457,0
2,72,2,2,0,9,2009,118,0,3,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,2,11,2018,48,3,1,2018,2018,1,0,126,4.89935,0
2,72,2,2,2,3,2019,120,0,2,2019,2019,1,1,131,3.635961,0
2,72,2,2,2,9,2021,166,0,1,2021,2021,1,1,131,5.689208,0
2,72,2,2,0,11,1996,37.080005,3,3,1993,1996,1,1,43.2,34.378383,0
2,72,2,2,2,11,1994,6.9,3,1,1994,1994,1,1,55.4,6.965812,0
2,72,2,2,2,11,1997,31.2,3,1,1997,1997,1,1,52.3,20.625629,2
2,72,2,2,2,9,1992,1156.7,1,1,1992,1992,1,1,36.3,15.507896,1
2,72,2,2,2,9,1990,76.9,3,1,1990,1990,1,1,26.1,26.651673,0
2,72,2,2,2,3,2000,609.9,2,2,2000,2000,1,0,74.2,9.491561,0
2,72,2,2,2,9,2021,267,0,1,2021,2021,1,1,131,5.689208,0
2,72,2,2,2,9,1992,242.9,0,1,1992,1992,1,1,36.3,15.507896,2
2,72,2,2,2,11,1993,14,3,1,1993,1993,1,1,53,9.75146,2
2,72,2,2,2,3,2018,62.7,3,2,2018,2018,1,0,126,4.89935,0
2,72,2,2,3,7,1995,1.72,3,5,1995,1995,1,1,38,34.999271,2
2,72,2,2,0,7,1999,0.3,3,12,1999,1999,1,1,63.1,16.585617,0
2,72,2,2,0,7,2000,0.4,3,12,1999,2000,1,1,74.2,9.491561,0
2,72,2,2,2,3,2002,300,0,2,2002,2002,1,1,81.1,5.030727,0
2,72,2,2,2,3,2003,550,2,2,2003,2003,1,1,76.6,4.5469,0
2,72,2,2,3,7,1996,37.080005,3,5,1996,1996,1,1,43.2,34.378383,0
2,72,2,2,2,9,2009,400,0,1,2004,2009,1,1,94.3,5.297356,0
2,72,2,2,2,3,2020,17.5,3,2,2020,2020,1,1,112,3.396834,0
2,72,2,2,2,9,2005,170,0,1,2005,2005,1,1,91.8,3.988057,0
2,72,2,2,0,9,2006,72.3,3,12,2006,2006,1,1,102,3.629468,0
2,72,2,2,0,9,2007,4167,4,3,2007,2007,1,0,110,3.966849,0
2,72,2,2,0,9,2007,51.6,3,3,2007,2007,1,1,110,3.966849,0
2,72,2,2,0,9,2012,48.8,3,3,2007,2012,1,1,126,4.11151,0
2,72,2,2,0,9,2007,287,0,3,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,9,2012,385,0,1,2012,2012,1,1,126,4.11151,0
2,72,2,2,2,7,2015,345,0,1,2015,2015,1,0,121,2.720641,0
2,72,2,2,2,11,2009,13.4,3,1,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,2,6,1996,43.5,3,2,1996,1996,1,1,43.2,34.378383,0
2,72,2,2,0,0,2000,80,3,12,2000,2000,1,1,74.2,9.491561,0
2,72,2,2,2,9,2017,520,2,1,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,8,2011,1400,1,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,6,2016,840,2,1,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,3,2019,100,0,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,2,3,2019,50,3,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,2,3,2019,283.39,0,2,2019,2019,1,1,131,3.635961,0
2,72,2,2,2,11,2011,11.3,3,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,0,9,2017,139.9,0,12,2017,2017,1,1,119,6.041457,0
2,72,2,2,2,7,1996,6,3,1,1996,1996,1,1,43.2,34.378383,0
2,72,2,2,2,3,2018,165,0,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2018,115,0,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2018,493,0,2,2018,2018,1,0,126,4.89935,0
2,72,2,2,0,7,1997,4.1,3,3,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,0,9,2020,94.4,3,3,2020,2020,1,1,112,3.396834,0
2,72,2,2,2,6,1998,386,0,1,1998,1998,1,0,55.7,15.928395,0
2,72,2,2,0,7,1995,114.3,0,12,1995,1995,1,1,38,34.999271,0
2,72,2,2,2,11,1999,65,3,2,1998,1999,1,1,63.1,16.585617,0
2,72,2,2,3,11,1996,37.080005,3,5,1996,1996,1,1,43.2,34.378383,1
2,72,2,2,0,9,1991,43.4,3,3,1991,1991,1,1,31.3,22.662359,0
2,72,2,2,2,6,2001,16,3,1,1998,2001,1,0,79.6,6.367738,0
2,72,2,2,1,6,1998,293,0,4,1998,1998,0,1,55.7,15.928395,0
2,72,2,2,1,6,2008,37.080005,3,4,1998,2008,0,1,116,5.124983,0
2,72,2,2,0,8,1999,23.5,3,12,1999,1999,1,1,63.1,16.585617,0
2,72,2,2,2,9,1990,203.1,0,1,1990,1990,1,1,26.1,26.651673,0
2,72,2,2,2,3,2018,115,0,1,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,9,2009,57,3,1,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,0,0,2002,19.4,3,3,1998,2002,1,1,81.1,5.030727,0
2,72,2,2,0,0,2003,7,3,3,1998,2003,1,1,76.6,4.5469,0
2,72,2,2,3,9,2016,37.080005,3,6,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,3,2002,350,0,2,2002,2002,1,1,81.1,5.030727,0
2,72,2,2,2,11,1993,8.8,3,2,1993,1993,1,1,53,9.75146,0
2,72,2,2,2,11,1999,20,3,1,1999,1999,1,1,63.1,16.585617,0
2,72,2,2,2,11,1998,25,3,2,1998,1998,1,1,55.7,15.928395,0
2,72,2,2,1,6,2000,91.7,3,4,2000,2000,0,1,74.2,9.491561,0
2,72,2,2,2,3,2018,119.6,0,2,2018,2018,1,1,126,4.89935,0
2,72,2,2,0,7,1997,12.2,3,12,1997,1997,1,1,52.3,20.625629,0
2,72,2,2,0,7,1998,13,3,12,1997,1998,1,1,55.7,15.928395,0
2,72,2,2,0,7,1999,13,3,12,1997,1999,1,1,63.1,16.585617,0
2,72,2,2,2,3,2002,748,2,2,2002,2002,1,1,81.1,5.030727,0
2,72,2,2,2,3,2000,234.5,0,2,2000,2000,1,0,74.2,9.491561,0
2,72,2,2,0,9,1993,40.1,3,12,1993,1993,1,1,53,9.75146,1
2,72,2,2,2,9,2006,67.4,3,1,2006,2006,1,0,102,3.629468,0
2,72,2,2,2,11,2005,30,3,1,2005,2005,1,1,91.8,3.988057,0
2,72,2,2,2,11,2009,193,0,1,2009,2009,1,1,94.3,5.297356,0
2,72,2,2,2,3,2014,250,0,2,2014,2014,1,1,136,4.018616,0
2,72,2,2,0,11,2015,730,2,3,2015,2015,1,1,121,2.720641,0
2,72,2,2,0,9,2012,920.6,2,3,2012,2012,1,1,126,4.11151,0
2,72,2,2,2,7,2013,62.1,3,1,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,11,2008,38.9,3,1,2008,2008,1,1,116,5.124983,0
2,72,2,2,2,7,2015,370,0,1,2015,2015,1,0,121,2.720641,0
2,72,2,2,2,3,2014,37.6,3,2,2014,2014,1,1,136,4.018616,0
2,72,2,2,0,9,2018,101.18,0,3,2018,2018,1,1,126,4.89935,0
2,72,2,2,0,7,1995,33.5,3,12,1995,1995,1,0,38,34.999271,0
2,72,2,2,2,11,1994,33,3,1,1994,1994,1,0,55.4,6.965812,1
2,72,2,2,0,9,2016,320.8,0,3,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,9,2011,524,2,1,2011,2011,1,1,123,3.407378,0
2,72,2,2,2,9,2010,237.4,0,1,2010,2010,1,1,111,4.156727,0
2,72,2,2,2,9,2008,738.4,2,1,2008,2008,1,1,116,5.124983,0
2,72,2,2,2,9,1990,324.3,0,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,0,9,2016,14.7,3,3,2016,2016,1,1,111,2.821708,0
2,72,2,2,2,3,2023,14.65,3,8,2023,2023,1,1,179,5.527961,0
2,72,2,2,2,9,1990,34.2,3,1,1990,1990,1,1,26.1,26.651673,0
2,72,2,2,2,9,1994,48.1,3,1,1994,1994,1,1,55.4,6.965812,1
2,72,2,2,0,7,1997,52.1,3,12,1995,1997,1,0,52.3,20.625629,0
2,72,2,2,2,6,1999,2.8,3,2,1999,1999,1,1,63.1,16.585617,0
2,72,2,2,2,7,1993,21,3,1,1993,1993,1,0,53,9.75146,0
2,72,2,2,0,7,1998,37.080005,3,12,1998,1998,1,1,55.7,15.928395,0
2,72,2,2,2,3,2019,100,0,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,0,7,2000,8.7,3,12,1998,2000,1,1,74.2,9.491561,0
2,72,2,2,2,9,1990,1173.9,1,1,1990,1990,1,1,26.1,26.651673,1
2,72,2,2,0,9,1992,129.6,0,3,1992,1992,1,1,36.3,15.507896,0
2,72,2,2,2,3,2019,219.37,0,2,2019,2019,1,0,131,3.635961,0
2,72,2,2,2,0,2007,7,3,1,2007,2007,1,1,110,3.966849,3
2,72,2,2,2,3,2010,225,0,1,2010,2010,1,0,111,4.156727,0
2,72,2,2,2,3,2018,740,2,8,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,10,2014,6.2,3,2,2014,2014,1,0,136,4.018616,0
2,72,2,2,0,9,2018,95.41,3,3,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,6,2006,181,0,2,2006,2006,1,1,102,3.629468,0
2,72,2,2,0,9,2008,10.18,3,12,2008,2008,1,1,116,5.124983,0
2,72,2,2,0,9,2018,95.23,3,3,2018,2018,1,1,126,4.89935,0
2,72,2,2,0,9,2018,196.12,0,3,2018,2018,1,1,126,4.89935,0
2,72,2,2,2,3,2015,342,0,7,2015,2015,0,1,121,2.720641,0
2,72,2,2,2,6,2014,606.2,2,1,2014,2014,1,1,136,4.018616,0
2,72,2,2,2,6,2014,800,2,1,2014,2014,1,1,136,4.018616,0
2,72,2,2,2,3,2013,400,0,2,2013,2013,1,1,133,3.806391,0
2,72,2,2,2,3,2012,83.5,3,2,2012,2012,1,1,126,4.11151,0
2,72,2,2,0,0,1999,264,0,3,1999,1999,1,1,63.1,16.585617,0
2,72,2,2,2,3,2017,294,0,2,2017,2017,1,0,119,6.041457,0
2,72,2,2,2,6,2020,4000,4,2,2020,2020,1,1,112,3.396834,0
2,72,2,2,2,3,2004,300,0,2,2004,2004,1,1,81.9,4.688409,0
2,72,2,2,2,11,2007,32.8,3,1,2007,2007,1,1,110,3.966849,0
2,72,2,2,2,9,2004,325.3,0,1,2004,2004,1,1,81.9,4.688409,0
1,73,1,0,1,6,1999,60,3,10,1999,1999,0,1,0.117078296,39.255981,0
1,73,1,0,1,6,2011,32.285714,3,10,1999,2011,0,1,0.841435202,7.687251,0
1,73,1,0,2,7,1996,38,3,1,1996,1996,1,0,0.169512217,23.505677,0
1,73,1,0,2,7,2005,32.285714,3,1,1996,2005,1,0,0.298834291,11.959184,0
1,73,1,0,2,7,2008,60,3,1,1996,2008,1,0,0.605482425,12.783047,0
1,73,1,0,1,3,2000,125.2,0,4,2000,2000,0,0,0.128842939,31.299302,0
1,73,1,0,1,3,2007,17,3,4,2000,2007,0,0,0.440117315,12.367167,0
1,73,1,0,1,3,2008,13,3,4,2000,2008,0,0,0.605482425,12.783047,0
1,73,1,0,1,3,2009,23,3,4,2000,2009,0,0,0.543943427,-0.062719,0
1,73,1,0,1,3,2010,32.285714,3,4,2000,2010,0,0,0.697498237,7.483851,0
1,73,1,0,1,3,2011,32.285714,3,4,2000,2011,0,0,0.841435202,7.687251,0
1,73,1,0,1,3,2006,15,3,4,2000,2006,0,0,0.340825545,12.777756,0
0,74,2,0,2,3,2017,120,0,1,2017,2017,1,0,1.148084774,4.301431,0
0,74,2,0,2,3,2016,128,0,2,2016,2016,1,0,1.118135065,0.733272,0
0,74,2,0,2,3,2018,54,3,2,2018,2018,1,0,1.317809472,6.824248,0
0,74,2,0,2,3,2019,18.7,3,2,2019,2019,1,0,1.420635902,7.30107,0
0,74,2,0,2,3,2012,120,0,2,2012,2012,1,0,1.229277063,14.330335,0
0,74,2,0,1,4,1995,4.5,3,10,1995,1995,0,1,0.145216501,0.043516,0
1,75,2,2,2,3,2015,154.6,0,2,2015,2015,1,0,0.405473008,1.548692,0
1,75,2,2,1,3,2002,99.75,3,10,2002,2002,0,1,0.128468505,0,0
1,75,2,2,1,7,2013,99.75,3,10,2013,2013,0,1,0.44657724,2.205893,0
1,75,2,2,2,3,2018,99.75,3,2,2018,2018,1,1,0.550694224,2.611224,0
1,75,2,2,1,4,2005,147,0,10,2005,2005,0,1,0.225717448,0,0
1,75,2,2,3,11,2001,99.75,3,6,2001,2001,1,1,0.115986925,0,2
1,75,2,2,1,3,2009,268,0,10,2002,2009,0,1,0.415933037,3.466724,0
3,76,1,2,2,10,2016,9,3,8,2016,2016,1,1,11.2,1.635311,0
3,76,1,2,2,3,2020,837.52,2,2,2020,2020,1,0,12.1,0.705969,0
3,76,1,2,2,3,2013,1438,1,1,2013,2013,1,0,11.6,1.880655,0
3,76,1,2,2,3,2015,1000,2,2,2015,2015,1,0,11,1.557907,0
3,76,1,2,0,3,2001,31.861429,3,12,1997,2001,1,1,4.383148021,0.619802,0
3,76,1,2,2,3,2012,467,0,2,2012,2012,1,1,10.7,1.287122,0
3,76,1,2,2,3,2003,360,0,2,2003,2003,1,1,5.802936335,1.167734,0
3,76,1,2,2,3,2017,220,0,1,2017,2017,1,1,11.9,0.754663,0
3,76,1,2,2,3,2020,201.25,0,2,2020,2020,1,1,12.1,0.705969,0
3,76,1,2,2,3,2014,2621.58,4,1,2014,2014,1,0,11.9,0.44231,0
3,76,1,2,2,7,2008,200,0,1,2008,2008,1,1,10.2,3.714843,0
3,76,1,2,0,3,1997,1500,1,3,1997,1997,1,0,3.914784453,1.038199,0
3,76,1,2,2,3,1997,60,3,1,1997,1997,1,0,3.914784453,1.038199,0
3,76,1,2,2,3,2019,12.9,3,2,2019,2019,1,1,12.9,0.303386,0
3,76,1,2,3,1,2019,1.43,3,6,2019,2019,1,1,12.9,0.303386,0
3,76,1,2,2,11,2015,114,0,1,2015,2015,1,1,11,1.557907,0
3,76,1,2,2,6,1993,2300,4,2,1993,1993,1,0,3.165547366,5.183114,0
3,76,1,2,0,3,2022,131.12,0,8,2022,2022,1,0,13.1,6.657042,0
3,76,1,2,2,3,2022,36.8,3,8,2022,2022,1,1,13.1,6.657042,0
3,76,1,2,0,3,1998,1370,1,12,1998,1998,1,1,4.649760873,2.753113,0
3,76,1,2,0,3,2002,31.861429,3,12,1998,2002,1,1,4.707719219,2.79562,0
3,76,1,2,2,3,2012,1413,1,2,2012,2012,1,1,10.7,1.287122,0
3,76,1,2,2,3,2015,900,2,2,2015,2015,1,0,11,1.557907,0
3,76,1,2,2,11,2018,239.53,0,1,2018,2018,1,1,12.7,1.803917,0
3,76,1,2,2,7,2004,200,0,1,2004,2004,1,1,6.611414545,1.493444,0
3,76,1,2,2,3,2018,261.86,0,2,2018,2018,1,0,12.7,1.803917,0
3,76,1,2,0,3,1997,3048,4,12,1997,1997,1,1,3.914784453,1.038199,0
3,76,1,2,2,10,2014,124,0,1,2014,2014,1,1,11.9,0.44231,0
3,76,1,2,0,10,2016,132,0,8,2016,2016,1,1,11.2,1.635311,0
3,76,1,2,2,4,2023,358.82,0,9,2023,2023,1,0,14.1,6.091142,0
3,76,1,2,1,4,2000,2110,4,10,2000,2000,0,1,4.30174554,1.894635,0
3,76,1,2,0,3,2001,335,0,12,2001,2001,1,1,4.383148021,0.619802,0
3,76,1,2,0,3,2001,354,0,12,2001,2001,1,1,4.383148021,0.619802,0
3,76,1,2,2,7,2021,212.5,0,1,2021,2021,1,1,14.2,1.401959,0
3,76,1,2,2,3,2011,342.75,0,1,2011,2011,1,1,11,0.906925,0
3,76,1,2,3,10,2019,104,0,6,2019,2019,1,1,12.9,0.303386,0
3,76,1,2,2,3,2019,12.9,3,2,2019,2019,1,1,12.9,0.303386,0
5,77,0,1,2,3,2020,280,0,2,2020,2020,1,1,1.423542017,3.483936,0
5,77,0,1,3,11,2010,46.290714,3,5,1999,2010,1,0,1.141189472,12.425542,0
5,77,0,1,3,11,1999,25.5,3,5,1999,1999,1,0,0.628521969,0,0
5,77,0,1,3,11,1999,46.290714,3,6,1999,1999,1,0,0.628521969,0,2
5,77,0,1,2,3,2020,40,3,2,2020,2020,1,1,1.423542017,3.483936,0
5,77,0,1,0,7,1998,15,3,11,1998,1998,1,1,0.555111815,0,0
5,77,0,1,0,3,2022,129.6,0,8,2022,2022,1,0,1.84068355,10.279402,0
5,77,0,1,3,7,1993,46.290714,3,5,1993,1993,1,1,0.28831619,0,2
5,77,0,1,0,7,2013,80,3,12,2003,2013,1,0,1.719807306,4.261353,0
5,77,0,1,0,7,2003,70,3,12,2003,2003,1,0,0.658352686,0,0
